Record_ID,Customer_Name,City,State,Region,Category,Sub_Category,Transaction_Date,Quantity,Unit_Price,Discount,Revenue,Profit,Rating,Status
MOV1795,David Franklin,Brandyfort,Pennsylvania,East,D,Type3,2026-01-13,16,387.19,0.22,6977.73,2094.09,1.0,Cancelled
MOV1796,Thomas Williams,New Thomas,Alaska,West,D,Type2,2025-08-12,3,399.59,0.05,2165.29,3329.82,2.5,Cancelled
MOV1797,Robert Francis,South Sarahfurt,Oklahoma,South,B,Type2,2024-08-11,11,936.97,0.03,3605.08,2030.66,2.8,Pending
MOV1798,Alfred Hall,North Christopher,Iowa,East,D,Type3,2023-09-16,11,851.39,0.16,5708.08,-340.29,2.5,Pending
MOV1799,Jennifer Taylor,Owentown,Washington,South,C,Type1,2026-04-18,8,782.46,0.22,4065.77,4603.77,4.3,Pending
MOV1800,Michael Hardy,South Michaelview,Texas,East,A,Type2,2023-08-05,10,442.01,0.28,2788.6,1009.67,4.6,Completed
MOV1801,Lauren Lane,West Lisaport,Vermont,West,B,Type3,2025-04-19,19,600.23,0.19,5787.01,-396.33,3.2,Cancelled
MOV1802,Tyler Barron,North Catherine,Kentucky,West,D,Type2,2024-12-05,8,808.44,0.28,9244.96,2931.94,1.3,Cancelled
MOV1803,Melissa Good,Lake Amberborough,Delaware,East,D,Type2,2026-05-08,9,918.53,0.16,3001.63,,2.1,Pending
MOV1804,Heather Phelps,South Emilyport,Missouri,North,B,Type2,2026-05-04,4,748.16,0.18,9958.72,-4.97,1.5,Cancelled
MOV1805,Allison Baker,Bookermouth,Colorado,North,D,Type1,2025-05-10,1,415.78,0.24,9419.15,3959.93,4.3,Cancelled
MOV1806,Juan Arias,East Shaneview,Minnesota,West,B,Type3,2025-11-01,3,456.08,0.2,8179.79,1612.34,1.2,Pending
MOV1807,Joan Price,Mooreburgh,Louisiana,West,A,Type1,2023-08-25,19,583.56,0.16,6816.33,1054.93,4.5,Cancelled
MOV1808,Cindy Gonzalez,Ramirezland,Montana,East,C,Type3,2024-08-30,6,322.62,0.16,1700.41,1009.29,3.8,Pending
MOV1809,Timothy Carlson,West Mariaton,Arizona,West,A,Type1,2025-02-12,6,495.01,0.16,5742.68,-422.65,3.7,Completed
MOV1810,Jose Romero,Taylorfurt,Vermont,North,D,Type2,2024-07-01,8,524.87,0.11,1842.21,386.66,2.7,Pending
MOV1811,Anthony Gardner,New Victorbury,Alaska,North,D,Type1,2025-07-12,17,773.03,0.12,8336.33,4472.64,1.3,Pending
MOV1812,Glenn Underwood,Lake Valeriemouth,Oklahoma,West,C,Type1,2026-05-08,10,561.0,0.2,8578.31,3292.66,3.0,Cancelled
MOV1813,Amy Miller,Walkertown,Vermont,East,C,Type2,2026-04-04,18,629.75,0.06,2587.38,2034.92,1.3,Pending
MOV1814,Kayla Torres,Randyville,New Jersey,East,C,Type2,2024-03-12,13,750.43,0.28,875.24,1738.77,4.4,Pending
MOV1815,Matthew Brown,East Richardstad,West Virginia,South,C,Type2,2024-08-08,1,129.03,0.26,7489.2,169.46,2.4,Completed
MOV1816,James Williams,Lake David,Tennessee,South,A,Type3,2025-10-08,3,18.16,0.18,5431.53,1358.29,3.0,Completed
MOV1817,Dominique Butler,Port Tylerburgh,Minnesota,West,A,Type3,2025-09-29,5,19.68,0.13,7640.78,3336.71,2.9,Completed
MOV1818,Lisa Perez,Danielborough,Virginia,North,D,Type3,2024-11-14,10,866.16,0.26,3610.82,1030.62,4.9,Cancelled
MOV1819,Danielle Daniel,Lake Briana,Ohio,North,D,Type2,2023-12-03,13,865.12,0.2,3558.84,3603.05,3.0,Pending
MOV1820,Angelica Vaughn,New Nancy,Oregon,East,A,Type3,2025-01-15,16,724.16,0.25,8900.42,1756.58,1.7,Pending
MOV1821,Brendan Maldonado,East Matthew,North Carolina,North,D,Type2,2025-04-28,10,833.97,0.12,3931.31,4527.13,3.9,Completed
MOV1822,Jeffrey Collins,Jasonmouth,Louisiana,East,B,Type1,2023-06-26,14,281.1,0.25,1238.25,4629.51,4.2,Cancelled
MOV1823,Brian Lee Jr.,Olsenside,California,East,C,Type3,2024-04-26,9,690.19,0.01,337.18,667.01,3.8,Completed
MOV1824,Jeremy Howard,East Susan,Georgia,North,D,Type3,2025-05-08,8,151.47,0.02,1614.61,3107.69,3.7,Completed
MOV1825,Joseph Galloway,South Carolineberg,California,North,C,Type1,2025-07-24,17,363.62,0.28,5550.92,2349.45,1.1,Cancelled
MOV1826,Dr. Crystal Johnson,New Zachary,Arkansas,East,B,Type1,2024-10-19,13,320.24,0.12,4098.87,4349.3,2.5,Completed
MOV1827,Rebecca Vargas,Lake Josephchester,Idaho,North,B,Type2,2025-06-11,19,681.03,0.29,8243.77,4303.99,1.7,Cancelled
MOV1828,Brittany Terry MD,,Vermont,West,A,Type2,2024-10-07,13,771.68,0.21,3035.18,1559.37,2.2,Cancelled
MOV1829,Michael Zimmerman,Herrerafurt,Hawaii,West,A,Type2,2026-03-23,9,538.0,0.18,782.61,1799.22,3.1,Cancelled
MOV1830,Crystal Reed,Marcborough,New York,East,C,Type3,2024-06-09,9,970.19,0.13,129.53,2895.67,4.0,Cancelled
MOV1831,Teresa Clark,North Jennifermouth,South Carolina,West,B,Type3,2026-05-18,6,591.9,0.28,5645.15,4260.81,1.8,Completed
MOV1832,Kristen Thomas,Lake Heidi,Oklahoma,West,A,Type3,2025-10-25,11,449.18,0.23,4065.34,2108.98,4.3,Completed
MOV1833,Kevin Alvarez,Hannahbury,Florida,North,C,Type3,2024-11-15,5,391.62,0.14,2786.55,4043.17,2.7,Completed
MOV1834,Jennifer Sanchez,East Austinbury,Ohio,South,A,Type3,2023-09-06,11,898.28,0.09,8674.93,3341.35,2.0,Completed
MOV1835,Jeremy Thornton,New Michaelport,Wyoming,South,D,Type3,2026-03-30,17,609.19,0.16,4137.31,-254.98,3.6,Cancelled
MOV1836,Michele Wallace,Lake Virginia,Idaho,East,A,Type1,2025-06-11,16,796.61,0.19,3131.48,-169.16,2.1,Cancelled
MOV1837,Mallory Frank,Christopherburgh,Oklahoma,West,D,Type1,2024-05-30,2,743.27,0.18,8314.27,1221.38,2.3,Cancelled
MOV1838,Julie Quinn,North Stacy,Tennessee,West,A,Type1,2025-07-17,5,737.44,,7809.81,4764.18,2.7,Cancelled
MOV1839,Richard May,Port Ashley,North Dakota,West,A,Type1,2023-10-16,3,683.12,0.1,1615.04,4931.1,3.1,Pending
MOV1840,Kristin Martinez,Cassandrafurt,Illinois,South,B,Type3,2023-11-21,8,160.81,0.26,6323.16,2984.97,3.4,Completed
MOV1841,Gary Briggs,Port Cindytown,New York,West,A,Type3,2024-10-17,16,206.74,0.22,8766.57,3357.52,2.5,Completed
MOV1842,Johnny Farmer,Kellyshire,Maine,North,B,Type3,2024-05-05,9,691.91,0.08,2662.43,4773.19,1.1,Cancelled
MOV1843,Jennifer Gray,Taylorside,Illinois,North,B,Type1,2025-09-17,11,716.97,0.19,4393.3,2563.84,2.4,Pending
MOV1844,Laura Clark,West Katherineview,South Dakota,North,C,Type1,2024-03-09,12,290.45,0.28,8725.04,1560.34,1.8,Pending
MOV1845,Donald Hernandez,New Jennyhaven,Pennsylvania,West,B,Type3,2023-05-30,16,597.33,0.22,6770.32,4124.9,1.9,Completed
MOV1846,Daniel Shea,Kimberlyland,Louisiana,South,C,Type2,2025-05-30,18,844.59,0.26,5853.48,1314.51,1.6,Pending
MOV1847,James Branch,Lopezbury,Kentucky,South,A,Type1,2024-09-26,1,229.22,0.12,158.62,4743.1,2.6,Completed
MOV1848,Amber Merritt,Port Samantha,New Hampshire,South,D,Type1,2024-03-03,11,60.59,0.17,4897.24,179.44,4.1,Pending
MOV1849,Lindsay Parker,West Chelsea,Alaska,West,A,Type1,2024-01-05,2,628.61,0.08,9150.91,2496.33,1.1,Pending
MOV1850,Derek White,East Jenniferbury,Tennessee,South,B,Type3,2025-03-24,15,932.71,0.06,2748.44,3499.09,2.8,Pending
MOV1851,Brandon Hunt,Morrisbury,South Carolina,East,A,Type1,2024-12-10,17,508.77,0.21,3431.73,4068.29,4.9,Cancelled
MOV1852,Matthew Fox,North Colleenberg,Washington,South,B,Type2,2025-11-01,5,374.8,0.15,7418.94,1376.66,2.5,Completed
MOV1853,John James,North Kellyport,California,West,D,Type1,2024-11-02,2,742.72,0.15,8795.14,1213.12,3.4,Completed
MOV1854,Christopher Silva,East Emily,Montana,West,B,Type2,2023-08-24,3,164.29,0.09,3630.6,1857.61,1.6,Pending
MOV1855,Donald Freeman,Virginiafurt,Ohio,South,A,Type2,2026-03-10,18,187.71,0.03,9873.53,1520.31,1.1,Cancelled
MOV1856,Victor Reed,North Robert,Montana,North,B,Type3,2026-01-10,8,683.72,0.17,925.64,2175.23,1.5,Pending
MOV1857,Leah White,Ryanville,West Virginia,West,B,Type2,2024-05-08,4,604.45,0.15,3843.56,4217.69,1.9,Pending
MOV1858,Timothy West,Justinside,Minnesota,North,C,Type1,2025-01-11,13,837.55,0.16,5019.96,4899.69,1.8,Completed
MOV1859,Sarah Kennedy,Rodgersburgh,Minnesota,North,A,Type1,2024-03-31,15,29.76,0.04,6601.13,1593.77,1.4,Completed
MOV1860,Eric Padilla,,Texas,South,A,Type2,2026-02-05,6,223.88,,6377.53,3949.03,3.9,Completed
MOV1861,Shannon Anderson,,Virginia,North,D,Type1,2024-05-08,4,440.82,0.02,9534.57,,3.7,Pending
MOV1862,Latoya Ramirez,New Samuel,Alaska,West,B,Type1,2024-11-25,2,954.96,0.23,7925.8,4381.76,3.3,Cancelled
MOV1863,Stephen Floyd,Lake Angela,Michigan,West,D,Type3,2025-06-05,7,869.3,0.1,7606.33,4387.47,4.2,Pending
MOV1864,Alicia Avery MD,Aaronville,California,North,B,Type2,2025-06-22,4,584.36,0.27,4357.91,1212.97,1.6,Pending
MOV1865,Kerry Young,Port Allen,Minnesota,South,A,Type2,2024-01-03,12,147.09,0.14,1095.32,2060.49,1.3,Pending
MOV1866,Nicholas Hill,New Bridgetville,New Mexico,South,B,Type2,2026-01-22,3,207.89,0.26,2589.28,311.7,3.6,Pending
MOV1867,Christina Daniels,Danielleview,Oklahoma,South,B,Type3,2024-06-25,15,913.4,0.02,3227.06,4982.27,2.4,Pending
MOV1868,Theresa Carter,Fernandezshire,Vermont,South,C,Type2,2023-07-28,15,97.53,0.21,1078.46,4845.17,2.9,Completed
MOV1869,James Sloan,Laurenport,Nebraska,North,A,Type2,2026-01-13,13,751.77,0.14,5116.44,273.9,3.6,Pending
MOV1870,Luis Jackson,Smithfort,Louisiana,West,A,Type3,2024-05-24,2,897.85,0.14,7995.0,3508.95,3.1,Pending
MOV1871,Kristin Blair,Port Sarahchester,South Dakota,East,A,Type3,2023-11-30,7,174.04,0.29,1740.42,357.72,3.8,Completed
MOV1872,Michael Aguilar,Port Kelseymouth,Alaska,East,A,Type3,2025-09-22,2,210.29,0.07,6533.32,621.85,1.9,Pending
MOV1873,Kathryn Warner,Hebertland,New York,West,B,Type3,2025-02-08,3,63.09,0.24,4727.61,3631.79,3.9,Pending
MOV1874,Karen Peck,South Kevin,New Mexico,East,B,Type1,2026-05-22,15,959.61,0.16,9819.83,731.85,4.9,Completed
MOV1875,Terri Little,Tylerburgh,Kansas,North,C,Type2,2024-01-23,13,707.14,0.12,9798.55,40.58,3.4,Pending
MOV1876,Lindsay Logan,South Christine,Vermont,West,A,Type2,2023-06-26,10,151.7,0.1,8000.89,4859.23,4.2,Cancelled
MOV1877,Mark Chambers,Lake Melissa,Maine,North,D,Type3,2024-04-29,19,667.71,0.04,199.01,2680.6,2.2,Cancelled
MOV1878,Chris Lucero,New Kayla,Illinois,East,B,Type3,2025-01-13,17,630.68,,3513.28,1979.93,3.4,Pending
MOV1879,Crystal Simon,New Madison,Kentucky,North,B,Type2,2025-10-13,1,256.84,0.03,5251.49,2860.51,2.3,Completed
MOV1880,Steven Gilbert,Sabrinamouth,Wyoming,South,C,Type2,2024-11-02,15,671.96,0.05,4875.43,1543.09,1.1,Completed
MOV1881,Mary Hill,Gonzalezborough,Kentucky,North,C,Type1,2025-05-06,5,794.6,0.22,2655.74,514.49,2.6,Cancelled
MOV1882,Jennifer Jackson,Aliciafurt,New Jersey,West,B,Type2,2025-07-25,13,663.9,0.3,2375.61,1366.49,3.0,Completed
MOV1883,Michael Camacho,,New Mexico,North,C,Type3,2025-07-04,15,342.17,0.15,5631.14,2772.09,1.1,Completed
MOV1884,Courtney Graham,North Jose,Vermont,East,B,Type1,2026-03-12,2,242.14,0.01,9098.91,3043.72,1.0,Cancelled
MOV1885,Eric Olson,South Robin,Hawaii,West,A,Type3,2024-03-05,18,761.71,0.06,2948.39,-438.07,2.1,Completed
MOV1886,Tricia Hernandez,New Thomasview,Louisiana,North,A,Type1,2025-02-07,6,416.97,0.12,4851.56,3035.74,1.6,Cancelled
MOV1887,Reginald Briggs,Lake Jon,North Dakota,North,C,Type2,2023-07-20,6,259.84,0.29,9830.67,1780.13,4.9,Pending
MOV1888,Nicholas Smith,South Robertland,Delaware,North,C,Type1,2024-11-10,15,547.57,0.04,6195.31,692.85,3.8,Cancelled
MOV1889,Michelle Sanders,Alexandertown,Massachusetts,East,A,Type2,2025-01-12,12,937.13,0.27,835.11,2266.85,1.7,Cancelled
MOV1890,Jose Carter,New Tracystad,Oregon,West,A,Type2,2025-05-28,3,884.33,0.08,1467.67,484.87,2.7,Pending
MOV1891,Natasha Reynolds,South Joshua,Wisconsin,South,B,Type1,2023-07-07,12,51.07,0.0,4962.15,346.75,2.5,Completed
MOV1892,Nancy Phillips,South Colintown,Wisconsin,East,A,Type1,2024-07-03,5,272.19,0.02,3383.19,2157.66,4.2,Cancelled
MOV1893,Miranda Jones,Wagnerland,Rhode Island,East,A,Type2,2024-02-28,2,593.66,0.17,3991.24,3805.31,2.1,Completed
MOV1894,Shannon Hughes,Livingstonmouth,Vermont,North,B,Type1,2024-11-26,1,372.9,0.29,3150.43,-425.3,4.5,Cancelled
MOV1895,Kathryn Wright,Frankmouth,Missouri,North,A,Type1,2023-08-08,15,559.87,0.11,5677.17,3033.53,1.0,Pending
MOV1896,Joseph Nelson,East Eric,Kansas,North,C,Type2,2024-01-17,19,709.98,0.13,4009.62,-47.8,1.2,Completed
MOV1897,John Jones,Christopherland,Massachusetts,South,B,Type2,2024-08-13,14,288.31,0.23,7625.45,3570.78,4.7,Pending
MOV1898,Samuel Choi,West Amandatown,Florida,West,D,Type1,2026-02-04,4,279.69,0.13,5110.46,1936.16,4.7,Cancelled
MOV1899,Christopher Mann,Kennethshire,Maryland,South,A,Type2,2024-09-24,15,97.79,0.27,4545.87,-47.45,2.6,Pending
MOV1900,Lisa Ray,South Wesley,Illinois,North,B,Type3,2024-02-16,15,580.08,0.29,7541.61,1653.67,1.0,Cancelled
MOV1901,Adam Hood,Ashleyfort,Colorado,South,C,Type2,2023-05-31,6,367.01,0.18,5361.73,4496.85,4.2,Pending
MOV1902,Frances Delgado,Natashaland,Oklahoma,North,C,Type2,2025-09-23,5,776.06,0.01,5200.09,4123.11,4.9,Cancelled
MOV1903,Paula Wolfe,Joeborough,Florida,North,A,Type1,2025-05-22,13,154.99,0.04,8842.49,2313.42,1.2,Cancelled
MOV1904,Derrick Robinson,Katieburgh,Arkansas,East,C,Type1,2023-11-01,13,680.04,0.02,4658.82,-280.16,3.6,Cancelled
MOV1905,Ashlee Jensen,Port James,Alabama,North,C,Type3,2024-03-28,4,383.58,0.21,5999.83,3503.75,1.6,Pending
MOV1754,Andrew Garcia,,Rhode Island,East,A,Type2,2025-07-12,9,350.74,0.19,9375.29,1086.61,1.9,Completed
MOV1509,Vicki Williams,Haynesbury,South Carolina,West,D,Type2,2024-01-21,10,331.12,,8846.31,4713.98,2.2,Pending
MOV1692,Steven Rivera,Lake Rodneyville,Iowa,South,C,Type3,2025-12-07,2,462.82,0.27,7173.68,792.53,3.7,Completed
MOV1791,Aaron Beasley,Brittanyport,Minnesota,West,D,Type2,2024-04-12,9,787.86,0.14,4541.73,829.18,1.1,Pending
MOV1555,Haley Taylor,,Washington,North,B,Type1,2025-12-03,5,406.74,0.12,5203.57,627.87,1.4,Cancelled
MOV1222,Ryan Baker,East Albertburgh,Maryland,West,A,Type3,2025-11-10,6,44.31,0.21,1343.22,,3.8,Pending
MOV1466,Chad Orozco II,Lloydmouth,Vermont,West,C,Type1,2025-08-02,17,144.72,0.09,9519.01,4891.96,3.7,Pending
MOV1826,Dr. Crystal Johnson,New Zachary,Arkansas,East,B,Type1,2024-10-19,13,320.24,0.12,4098.87,4349.3,2.5,Completed
MOV1590,Lori Baird,Toddview,Wisconsin,North,B,Type1,2024-07-10,14,124.46,0.07,1815.47,2246.69,4.8,Cancelled
MOV1717,Christopher Mclaughlin,South Jeanview,Hawaii,North,B,Type1,2025-10-25,11,714.05,0.09,9618.03,647.53,3.9,Cancelled
